,0,1,2,3,4,5,6,7,8
578774,1835835448416035889,1692441598586106863,2012-10-18T13:07:00-03:00,Misericórdia de Deus,"














As misericórdias do SENHOR são a causa de não
sermos consumidos, porque as suas misericórdias não tem fim; Novas são a
cada manhã; grande é a tua fidelidade.Lamentações 3:22-23














Como entender a misericórdia?&nbsp;PORQUE&nbsp;UM DEUS SANTO NOS DEIXA FICAR IMPUNES COM O PECADO?&nbsp;Cara é muito louco rs, sabe saber que você tem&nbsp;alguém&nbsp;que tira sua culpa, e que esse alguém é o dono do universo, o&nbsp;único&nbsp;que poderia te culpar pelo que você fez e ainda é misericordioso com você.

Quando olhamos para a cruz vemos que Jesus levou todas as nossas culpas sobre si, Ele sabia que&nbsp;íamos&nbsp;errar, e muitos nem se quer arrependeriam, mais seu amor foi tão grande, que Ele decidiu mesmo assim tomar todas as punições por nós, isso é&nbsp;misericórdia. Nunca vamos entender esse amor, capaz de ser carregado de culpas, pecados,&nbsp;frustrações&nbsp;por amor a mim e a você.

Quando o pecado vem e o aceitamos, o inimigo nos apresenta a culpa logo após, sentimos vergonha, sujos, indignos, podres, merecedores da nossa derrota, mais Jesus entra e nos apresenta a graça, a Misericórdia, o Amor, O perdão.É como receber um presente de natal fora de&nbsp;época, você&nbsp;não&nbsp;espera mais recebe.&nbsp;Não sei se você pode me entender, &nbsp;o que dizer de um Deus assim?

Queridos, não é o fato das&nbsp;misericórdias&nbsp;de Deus se renovarem todos os dias , que eu e você temos que viver nessa vida&nbsp;medíocre&nbsp;e suja que o Pecado nos dá. Viva em santidade, desfrutando dessa Misericórdia.

Deus não nos chamou para a&nbsp;imundícia.&nbsp;

Deus quer transformar sua dor em alegria, choro em festa, sua derrota em vitória, quer trocar sua morte pela VIDA.

AGORA VOCÊ DECIDE... O PRESENTE ESTÁ PRONTO,&nbsp;VOCÊ&nbsp;ACEITA?



Lucas Henrique






",g104991463888145595889,Ministério Kairós de Adoração,0,"Amor,Arrependimento,Deus,Jesus,Pecado"
578781,528533927457775613,1692441598586106863,2012-10-22T09:25:00-02:00,O que você está procurando?,"



Jesus disse:
""Eu sou o pão que dá a vida.""
""Eu sou a ressurreição ea vida.""
""Eu sou o caminho, ea verdade, ea vida.""
""Eu vou voltar e te levar comigo"".

Jesus, sempre proclamando,sempre oferecendo, mas nunca forçando! É a Sua voz. Mas, é nossa&nbsp;a&nbsp;escolha.

Perto do túmulo de Lázaro, Jesus disse: ""Todo aquele que vive e crê em mim, jamais morrerá. Marta, você acredita nisso? ""(João 11:26)

A primeira vez que João ouve Jesus falar, Jesus faz a pergunta, ""O que você está procurando?"" (João 1:38)

As perguntas honestas. As reivindicações de trovão. O toque suave. Deus vai sussurrar. Deus vai gritar. Deus vai tocar e puxar. Deus tirará nossos fardos, ele vai mesmo levará nossas bênçãos. Se existem mil passos entre nós e ele, ele vai tornar todos menos um. Mas ele vai deixar a um passo para nós.

A escolha é nossa.

De um trovão Gentil - Max Lucado
",g104991463888145595889,Ministério Kairós de Adoração,0,"Caminho,Jesus,Max Lucado,verdade"
579059,5999858771031905271,1692770799191676413,2016-06-09T10:23:00-03:00,Jogador Mariano Ferreira Filho do Sevilla da Espanha passa férias no La Torre Resort de Porto Seguro,"



O jogador de futebol Mariano Ferreira Filho, que atualmente joga como
lateral direito no Sevilla da Espanha está passando férias no La Torre Resort
de Porto Seguro-BA, localizado na Praia do Mutá. Antes do Sevilla, Mariano
Ferreira Filho já teve passagens em alguns times brasileiros como Cruzeiro,
Atlético Mineiro &nbsp;e Fluminense e também passou pelo Bordeaux da França. “Está
de férias na Bahia”, informou o gerente de Hospedagem do La Torre Resort,
Jocimar Livramento, “e disse que está adorando o resort”.
",03198733372824951988,Administrador,0,
579062,6310606235500087358,1692770799191676413,2016-06-10T12:25:00-03:00,CVC e La Torre levam goianos para curtir férias All Inclusive em Resort de charme na Bahia,"





Fortalecendo a parceria CVC e La
Torre Resort, o charmoso Letoile D’Argent, em Goiânia, foi cenário de um
importante evento que marca a consolidação do novo conceito de Experiência La
Torre, na tarde desta quinta-feira (09).



&nbsp;O almoço proporcionado pela
equipe La Torre contou com a presença de gerentes, supervisores e franqueados
da CVC em Goiás, onde representantes das 27 unidades do Estado puderam
compartilhar experiências sobre o Resort de charme da Bahia e todas as mudanças
que vêm ocorrendo na concretização do reposicionamento da empresa e implantação
de novos serviços. As gerentes do La Torre Resort Cinthya Costa (Regional
SP/DF/GO) e Juliany Estevam (Vendas) conduziram o evento na capital goiana.



Com fretamento anual e, saídas
semanais para Porto Seguro-BA a CVC é forte parceira na realização do sonho de
férias de muitos goianos que, desejam descansar e se divertir na bela Praia do
Mutá, aproveitando todas as vantagens do All Inclusive e a comodidade de um
Resort frente mar de alto padrão.

Eliana Martins, Diretora Master
da CVC em Goiás resolveu passar uns dias no Resort baiano, sob indicação de
Frederico Castelo, Gerente Geral da empresa e na oportunidade, a Diretora
compartilhou com a equipe a sua experiência: “La Torre é a certeza de
viajantes satisfeitos! Desde as acomodações, alimentação, lazer, atrações,
praia, atendimento... É tudo perfeito! Me surpreendeu e eu não queria mais vir
embora!” Afirmou a profissional lembrando o quanto ela é exigente e
ressaltando a importância de oportunizar ao turista goiano viver essa
experiência em ambientes de charme, serviços de excelência e exclusividade em
um dos principais Resorts do Brasil e América Latina. 






Por Bruna Eugênia/ Mídia Mutá

",03198733372824951988,Administrador,0,
579065,8251179111944937995,1692770799191676413,2016-06-09T12:44:00-03:00,Barraquinha de São João do La Torre Resort faz sucesso entre os hóspedes  ,"



Mês de junho é mês de São João no La Torre Resort. Músicas e comidas típicas
animam o resort e o clube de praia. Na barraquinha de comidas típicas milho,
canjica, amendoim cozido, cocadas, quentão, vinho quente, são algumas das
opções que fazem sucesso entre os hóspedes.
",03198733372824951988,Administrador,0,
579081,7552272166099264357,1692786308882879774,2011-02-18T15:00:00-08:00,Sem inspiração...,"Há algo que acontece, que de fato desconheço, porém me leva toda a inspiração. Estou à margem das palavras. Elas insistem em me abandonar, tornando a minha prosa parva. Algo oculto que insiste em furtar minhas palavras, cada dia mais caladas. Tenho a necessidade de externa-las, haja vista que se não o fizer, quiçá, ouvidarei mais tarde tudo aquilo que se faz relevante, ao menos que para mim é relevante. Estou em busca de minhas palavras furtadas, quem sabe as recuperarei...",03544684670212243241,Cá Cecyn,0,
579129,8148021814504448226,1692811844475817218,2012-08-25T09:50:00-03:00,,"









Aconteceu na cidade de Serra Talhada, sertão de Pernambuco, a
13ª Exposerra, que hoje, é um dos grandes eventos da região. O evento foi
realizado de 12 a 14 de junho, e a PNEU 1000 participou com um stand, mostrando
seus produtos e toda a tecnologia das borrachas MOREFLEX. Durante a feira, foi
conhecido o ganhador de um tablet da Samsung, a iniciativa da PNEU 1000 foi
premiar a melhor redação com o tema; “ Qual a importância da recapagem de pneus
para o meio ambiente”. A feira teve ainda uma rodada de negócios promovida pelo
Sebrae em Pernambuco, que teve a participação da PNEU 1000, e contou ainda com
a Feira do Empreendedor Individual e palestra sobre a interiorização do
desenvolvimento de Pernambuco.
",05190282585884221192,pneu1000serra,0,
579308,6400419653997279410,169303722666295359,2011-07-28T00:46:00-03:00,Cantares 7:10,"&nbsp; Cantares 7:10
&nbsp; ""Eu sou do meu amado e ele me tem afeição.""


&nbsp; Como é bom saber quando somos correspondidos por um amor. Pois é, e ""encho a boca para dizer"" que eu sou do meu amado e ele me tem afeição! Não, não tenho namorado estou falando de algo muito melhor, estou falando de Jesus!
&nbsp; O amor de Jesus é precioso, infinito e verdadeiro!
&nbsp; Agora a pouco estava lendo uma postagem no blog de umas das minhas mães espirituais que me chamou atenção, nessa postagem a Léria fala sobre a importância de estarmos sozinhas as vezes para poder nos analisar e entender que Jesus é um amigo fiel. Em momentos que estamos sozinhas ou no sentimos só, Jesus nos toca com o seu lindo amor, ao pensar nas coisas dEle, nas promessas e em tudo que já passamos juntos uma onde de amor invade o coração, também sentimos gratidão e penso ""poderia ter passado mais tempo com Ele"". Jesus é maravilhoso! Nesses momentos (como o que estou tendo agora) a única coisa que quero e &nbsp;correr e abraça-lo e me render a esse amor tão maravilhoso.
&nbsp; Com Jesus temos a mais maravilhosa e fantástica história de amor que se pode ter, nem os filmes românticos ou poemas conseguem expressar um pouco desse amor.
&nbsp; Quem nunca após de ver um filme romântico não quis ter uma história com a do filme? Pois é, elas são lindas sim, mas quando se tem um relacionamento com Jesus você pode viver histórias ainda melhores que você assistiu nos filmes.
&nbsp; Se acaso você não vive essa história de amor, busque ao Senhor que você vai ter! Deus tem muito mais para te mostrar e dar do que você imagina!!

Segue abaixo o link da postagem no blog da Léria que eu citei:
http://lerialerita.blogspot.com/2011/07/sozinha.html

Deus abençoe!",16796589899962205000,Danielle,0,
579332,7013823351288639115,1693072524830824202,2015-06-19T10:42:00-03:00,Nenhum espaço de tempo com você seria o suficiente,"




Depois de algo inusitado, fiquei sem palavras.. eis que pego algumas emprestadas pra dizer o que eu sinto e penso

Se houvesse uma única maneira de fazer você entender que não consigo deixá-la.
O tempo, imagino, acabará por convencê-la
O mundo não possui nenhum interesse para mim sem você.
Será que dá por favor pra você tentar ouvir o que eu estou dizendo? Será que você pode me deixar tentar explicar
o quanto você significa pra mim
Eu não tenho mais forças para ficar longe de você. Você é minha vida agora
Só por essa noite, será que podemos tentar esquecer tudo além de simplesmente você e eu
Quanto mais você ama alguém, menos sentido as coisas fazem
As sombras que me cercam não pareciam tão escuras. Não com meu sol particular me fazendo companhia.
Só tenho uma coisa que aprendi durante esses meus anos,
Aproveite o PRESENTE,pra não virar PASSADO e você não se arrepender no FUTURO

É uma coisa extraordinária conhecer alguém, a quem podemos revelar nosso íntimo e que nos aceita como somos. Nenhum espaço de tempo com você seria o suficiente


",10956036026479504494,D.C.,0,
579400,7009930037879009446,1693179290195312083,2011-11-25T19:17:00-08:00,,"É só pensar em você, te ver ou ouvir seu nome e pronto, tá lá um sorriso involuntário aparecendo em meu rosto.",13405486692604027319, Pαυℓℓуηнα  ƒσsнι,0,
579403,2858857780387125913,1693179290195312083,2011-04-23T19:36:00-07:00,Duvidas No Amor,"Por que tem que ser assim?&nbsp;Eu Aqui e você Ai?
Não Posso Mais Segurar&nbsp;Precisamos Conversar
Queria Poder Falar&nbsp;Que Isso não é verdade
Que é apenas Um Sonho&nbsp;Que afeta minha realidade
Mas Não Posso Falar isso&nbsp;Tenho Certeza Do Que Sinto
Daria Tudo Que tenho&nbsp;Pra Ver Você Sorrindo
Sempre Que eu te encontrar&nbsp;Meu coração vai disparar
Me Falando Que é você&nbsp;E Que Sempre Vou Te Amar
É Facil Falar ""Eu Te Amo""&nbsp;Dificil é Provar que é verdade
Mas Quando olho pros Teu Olhos&nbsp;Percebo A Realidade
E Sorrindo Ou Chorando&nbsp;Te Amo Você Sabe ....",13405486692604027319, Pαυℓℓуηнα  ƒσsнι,0,
579418,1414989884340002490,1693189086907095519,2011-08-19T07:58:00-07:00,A PEDRA ETERNA,"Um oceanoSem porto Me navegaO peitoNo profundoTurvoDe mim,Me bóiamOlhos tristesNa correntezaDe dias E dias,O verde Das folhasQue balançamO arCaem secasNo duro chão Acolhedor,Rios de lágrimasMe sulcamA faceEm buscaDe novos Atalhos,O sorrisoÉ um solEntre nuvensEspessas,Na bocaGuardadoO choroPara outrasTristezas,O amorÉ uma brisaQue trásDo outro ladoVentanias,É lava Que incandesceMas tambémÉ ártico, O amorÉ profundo,É soturnoMas se embrenhaPor vezesNa superfícieDa pele,Um oceanoSem portoMe navega O peitoNo profundoTurvoDe mim, A pedra JogadaNa água paradaNão fereMas estilhaçaAs coisasAli refletidas,Talvez um solDescidoDo  céuPairadoEm singelezaNa pele da água,A palavraÉ uma pedra ArremessadaQue o peitoNão apara,A palavraÉ uma pedraQue varaO tempo,A palavra Não se esquecePor isso eternaUma eternaPedraQue nasce Na bocaE provocao silêncioDa lágrimaDo olhar.Livingston Streck – 16/08/2011",10941983886605231940,livingstonstreck.blogspot.com,0,
579576,8213443810939759326,1693332487557022915,2011-10-03T07:20:00-03:00,System of a Down em São Paulo.,"&nbsp;Preciso compartilhar esta loucura boa com vocês.&nbsp;Você pensa: NOSSA, COMPREI MEU INGRESSO PRO SYSTEM!&nbsp;Os meses passam, você se vê dentro de um ônibus com sua irmã, indo pra Sampa pra vê-los.Você encontra sua amiga que está morrendo de saudade, dão um role pela cidade e de tarde vão pra fila.&nbsp;Que fila hein!&nbsp;Tudo vai acontecendo pontualmente, quando você viu já está dentro da Chácara do Jockey juntamente de milhares de pessoas com suas camisetas estampadas, a espera de um show dos sonhos.&nbsp;Macaco Bong chega com seu som instrumental pra aquecer a galera.&nbsp;Ameaça uma chuva que não vem.&nbsp;21:30 em ponto System of a Down começa a primeira música. Nisso você não tem mais noção de onde tudo está e o que vai rolar a partir daí. Todos vão juntos com a banda, uma completa loucura.E tem mais, a segunda música 'BYOB' fez todos GRITAREM o que estava em seu peito a anos, o quanto gostamos de System.Eles grudaram uma música na outra, falaram pouco e tocaram/cantaram muito, mesmo estando na pista a uma distância considerável do palco, vendo as coisas pelo telão, conseguindo olhar o palco, ver a dancinha do Serj muito louco (sério, ver a dancinha dele ali, na sua frente) é muita brisa.&nbsp;Valeu a pena os centavos juntados pro ingresso, pro show, valeu a pena a companhia maravilhosa da @anamadp, da @sarah_pera e do @gubellize. E pra fechar com um role de fim de show. AMEI.
&nbsp;A reportagem mais digna que encontrei sobre o show foi no R7. Na real, a Sarah que encontrou.&nbsp;http://entretenimento.r7.com/musica/noticias/system-of-a-down-arranca-lagrimas-dos-fas-em-sp-20111002.html
&nbsp;E pra você que achou tudo foda no RiR, eu digo, SYSTEM OF A DOWN ao vivo é do caralho, e não há como dizer quão bons eles são sem meter palavrão no meio.
&nbsp;E pra quem tinha dúvidas: o Serj estava com um resto de barbixa sim, haha.(Não lembro da onde peguei a foto)
Tem muitos vídeos do show no Jockey, depois coloca umas fotos zuadas da gente lá, rs.",14200897040640319996,Ana Caroline,0,"ANA K,Carol,Internacional,Rock,Shows,SOAD"
